Time_s,U_01_V,U_02_V,U_03_V,U_04_V,U_05_V,U_06_V,U_07_V,U_08_V,U_09_V,U_10_V,U_11_V,U_12_V,I_A
0 days 00:17:14.700000,3.8591625017497293,3.861325003153565,3.862418570496772,3.863120407415986,3.8618693472972256,3.863142101475207,3.861641370086406,3.8633002695944283,3.863679424866204,3.861517099321487,3.862056175393799,3.8616810276596154,-8.04493052143396
0 days 00:17:14.800000,3.8598529938968027,3.8616886009802656,3.862284965636923,3.861026258416108,3.86405730429644,3.862115509470012,3.8634603509107475,3.8614560296246894,3.8603965342834,3.8608456393376223,3.8617169845455646,3.8644263446093006,-8.004272996508593
0 days 00:17:14.900000,3.8601959238271237,3.8631500290000638,3.862369658330755,3.861561846677535,3.860244130902082,3.86217128522928,3.861984749762362,3.86137443165714,3.8630195523562953,3.860302499971324,3.8614806929418792,3.8637159755811368,-7.963615471583132
0 days 00:17:15,3.85989283216561,3.8631718203987924,3.8630346437673477,3.8630366721616665,3.8636852644469553,3.861837097829022,3.862730409873999,3.8636501640114758,3.866205574390568,3.862638555967477,3.8645189891950458,3.862526395126254,-7.922957946657764
0 days 00:17:15.100000,3.85735481297638,3.862293842397713,3.8622738019272025,3.8611970562586304,3.863108514873232,3.86190217036917,3.8632168380765695,3.864447707842339,3.8608785419436726,3.8601701393727272,3.8633379787902684,3.8613445765119874,-7.9971928073666625
0 days 00:17:15.200000,3.8583970167883552,3.8618538274722876,3.861105833962673,3.8618327424806607,3.860514802729925,3.8613843545879165,3.8599168723657775,3.861388545119989,3.8612892019718252,3.86059639967677,3.8627693446281905,3.860593436748902,-8.07142766807539
0 days 00:17:15.300000,3.856907768942118,3.8615116646630514,3.85853577742368,3.8608222062612114,3.859033977905497,3.861021317149116,3.8593083466545286,3.859414167798775,3.860280169615229,3.859049473339636,3.8612731862918492,3.859548257775713,-8.145662528784118
0 days 00:17:15.400000,3.854988969154786,3.8595772808058513,3.858582754028643,3.8596594288367516,3.8594144272854383,3.8591455555761014,3.8578909811804123,3.8591507549291597,3.8608727260135636,3.860156488793106,3.858449633694035,3.8589931808538203,-8.219897389493017
0 days 00:17:15.500000,3.856715428515681,3.858323190098131,3.858299471814033,3.858543743719174,3.8591509776325803,3.8572159401847954,3.8598316838809423,3.859101564866022,3.859001058775037,3.857460599567331,3.8581377704938835,3.8595601631796996,-8.294132250201747
0 days 00:17:15.600000,3.853740265739066,3.857680724142375,3.857352076672336,3.858327191549612,3.857984586099323,3.8564742245637462,3.8582081004636253,3.856883684694595,3.8576902739261336,3.858652420876905,3.8578760325463177,3.858516078814457,-8.368367110910645
0 days 00:17:15.700000,3.852642160085672,3.857664283762429,3.857019666244047,3.857186335453941,3.8566461882446146,3.8567678569589874,3.8566032637984216,3.857937452531763,3.8563697395699412,3.8565023419449638,3.857085639396895,3.857546194963322,-8.442601971619373
0 days 00:17:15.800000,3.8521591300193423,3.854743915349369,3.855381007359828,3.856913859639137,3.85681298064908,3.856755652621133,3.853405332646202,3.8557386570385392,3.854757769437207,3.8531374347266656,3.856767821725195,3.856719915521405,-8.516836832328103
0 days 00:17:15.900000,3.851718851799161,3.855026964520331,3.8568296299464837,3.855626008064516,3.8554113081504333,3.8559065938355137,3.852423699325734,3.8551386016198674,3.854802267448145,3.854029104972624,3.855520895103581,3.8556456892237234,-8.591071693037001
0 days 00:17:16,3.8499302940389986,3.8538464204836727,3.854024080857281,3.8556759987312565,3.853866324213999,3.851694684635128,3.853112920609904,3.854172103956274,3.854807683162111,3.85402865379206,3.8537580972587975,3.8530761592328435,-8.66530655374573
0 days 00:17:16.100000,3.849595092752947,3.8529613268752856,3.853743964622928,3.8535704842021956,3.8514633861507717,3.853075268461015,3.854957513039726,3.851957406199345,3.8533874828874244,3.8545575965322474,3.853997467413056,3.8548984982365058,-8.740638250346027
0 days 00:17:16.200000,3.84866695192855,3.8510963746924043,3.8517419145362215,3.8512870136478194,3.8517905836248008,3.852281943430785,3.851048633424374,3.8495533979559053,3.852572960238909,3.8515653584585006,3.852039998733867,3.8524639568384402,-8.815969946946153
0 days 00:17:16.300000,3.8476821365932574,3.853505789960813,3.848014944576187,3.851109753288945,3.851638403318947,3.8520539849219,3.8508559133201867,3.8509560123218325,3.85072122098364,3.8515035586805024,3.8509623607506644,3.8501305428966988,-8.891301643546278
0 days 00:17:16.400000,3.8456287826256323,3.8508381320293523,3.850866616361913,3.851929279070907,3.849509833282817,3.8490608182307646,3.84989361556013,3.849184739652994,3.849643859303469,3.850904372895897,3.8503731776236036,3.8505809109841898,-8.966633340146576
0 days 00:17:16.500000,3.844619096945181,3.8490133668239928,3.850156446326372,3.847554230363891,3.849675336208951,3.8494310802034044,3.8504877261016,3.8483639466548416,3.848910362858928,3.848724367356064,3.849011281733484,3.84954061347006,-9.041965036746703
0 days 00:17:16.600000,3.8446214842409145,3.8481393707168796,3.847749275327341,3.8491444451291437,3.8464644255409146,3.8495300663403236,3.8479138141651776,3.8469238730903137,3.846524208660664,3.848741352808186,3.8485152767166464,3.847466561610444,-9.117296733346999
0 days 00:17:16.700000,3.8439893971377197,3.8479337196392924,3.8473892036384965,3.850530193203017,3.846027282300365,3.846886432347255,3.8472437541111226,3.84797248097591,3.847658766752474,3.845575816118617,3.8466075782443636,3.8479647578945375,-9.192628429947124
0 days 00:17:16.800000,3.844035504102762,3.8464810954879103,3.846195548583412,3.8466341527374146,3.847730143717754,3.845034279007263,3.847560376965024,3.8466893529607664,3.847100033316573,3.844529775072019,3.8469490538226547,3.8451653713788727,-9.267960126547251
0 days 00:17:16.900000,3.8430989754084908,3.8444687357147003,3.8464082717601515,3.844082073773585,3.845113273775977,3.8464234934516495,3.845539763477229,3.8439890565880743,3.846072372904492,3.8468483937988913,3.844696232627633,3.8444895892500175,-9.343291823147549
0 days 00:17:17,3.8405965952972476,3.8436884194419445,3.8430217429059703,3.844529456632386,3.8430927210073333,3.8442048262563295,3.8446494587119138,3.8435496760237697,3.845733082374937,3.8436399910937906,3.843330806469354,3.844896353220973,-9.418623519747674
0 days 00:17:17.100000,3.8396188112535254,3.8416329385028503,3.8442538932156225,3.842837091066768,3.84501251317926,3.843883023657312,3.843250048068135,3.8430550389939886,3.844857094257716,3.842145240183299,3.8435227778206627,3.843766050396393,-9.495140984879216
0 days 00:17:17.200000,3.838613972344915,3.8423052548452334,3.8433680052182773,3.8420313887038446,3.8429042841009826,3.8422022992150495,3.842259969397197,3.8428307925531344,3.841667944097445,3.841364704537009,3.8409850543133865,3.842225084217963,-9.571658450010583
0 days 00:17:17.300000,3.8377385747481867,3.842443765712702,3.841371258420506,3.841699350038048,3.8410137307831453,3.842223566290134,3.8400563973621518,3.8416014164760726,3.842430930794466,3.8403424523121963,3.8416704997039877,3.841308725075211,-9.64817591514195
0 days 00:17:17.400000,3.8375572777920315,3.842052178392858,3.8408521238456648,3.8404712971969652,3.841127730575612,3.8423845839799866,3.8386127061359048,3.838771892214951,3.8410374881141576,3.8406796051627246,3.8397553612832858,3.8400722325086254,-9.724693380273491
0 days 00:17:17.500000,3.8377896537805083,3.8402479636874305,3.8395358618116084,3.838280610359897,3.839341098308421,3.8405769741140974,3.839166128466841,3.8399620851045775,3.8402408181038683,3.839582031064968,3.8398901580158964,3.8399178117878496,-9.801210845404858
0 days 00:17:17.600000,3.8364523862867017,3.838970130087883,3.8386969794260444,3.8379954939968344,3.8380527248505936,3.839096417854077,3.8391965575270284,3.837054788610281,3.838146775745396,3.8398681511997714,3.8370143217634416,3.838193386080972,-9.8777283105364
0 days 00:17:17.700000,3.833064501342156,3.8364307380579947,3.836768506859858,3.8366118170938934,3.8350839258383833,3.837014732365771,3.836832181442643,3.838273630478959,3.838066173891932,3.838102183653804,3.8367062709193855,3.837005096092151,-9.954245775667767
0 days 00:17:17.800000,3.8333852821722285,3.835773577896942,3.837849168518723,3.8355439884930407,3.8368730703659772,3.835732757985158,3.835099299667108,3.8370179097169133,3.8349610523977042,3.8361144381723045,3.8354954121822122,3.8367123981722924,-10.030763240799132
0 days 00:17:17.900000,3.831888333349856,3.8375587099113107,3.835355124250474,3.8364401839464484,3.8341418136835417,3.8347926126023446,3.834155571907909,3.8348343813798276,3.837247540784278,3.8351309523443566,3.834884042389364,3.83486218530629,-10.107280705930675
0 days 00:17:18,3.830090798405634,3.8347883215729213,3.835570004288712,3.834431204673586,3.8349867458597955,3.8354537843597027,3.8337216832568393,3.835063529427194,3.835072961370782,3.834220469224787,3.8337774968809355,3.8319197723633316,-10.183798171062042
0 days 00:17:18.100000,3.833349469608873,3.8400059367838466,3.8366342698201565,3.836925521337385,3.839336571376335,3.8382537854390306,3.8381694850542596,3.8364588626883176,3.8374062498541766,3.8366132262276627,3.837583709804284,3.837081880959693,-9.845026257135768
0 days 00:17:18.200000,3.836379462926909,3.8407243743613986,3.8397156318146206,3.8422571610905325,3.842521741999249,3.840364302622813,3.8434195868470202,3.840628755723164,3.8401445999857806,3.8417437869572364,3.840924536382093,3.8428772005042413,-9.50625434321026
0 days 00:17:18.300000,3.8427212050390738,3.844244133057538,3.845959929588268,3.845762921389276,3.8447932923788826,3.8454778250248567,3.8461548784346986,3.845131206822137,3.8445500242308484,3.8453765971513634,3.8446363279612483,3.8450714902801204,-9.167482429284757
0 days 00:17:18.400000,3.8459461229521974,3.8495341168272312,3.8495869171709636,3.8487826954449695,3.8494895848875954,3.848201629369739,3.848529428848211,3.8474458019911255,3.8475238872277497,3.8478412211223825,3.8506787745943343,3.848760387178854,-8.82871051535848
0 days 00:17:18.500000,3.8486132052615343,3.85247579943637,3.85145544153387,3.850224316842639,3.851069229915861,3.853352446936053,3.852756457804392,3.8527841762113555,3.8506945546339186,3.8525743249785616,3.8534188090323545,3.8529609930935997,-8.489938601432975
0 days 00:17:18.600000,3.8507675982883867,3.856350609563743,3.856328594706335,3.85592246848755,3.8551033175354874,3.85657687177269,3.8564899658059963,3.856993335755545,3.8556511399448623,3.8547634791591157,3.8566720032555937,3.8568102655476912,-8.1511666875067
0 days 00:17:18.700000,3.8542727124338088,3.8600723167663267,3.860226953705535,3.8576958833825366,3.85997354413667,3.8594525927522407,3.8596303825362126,3.8582615232485975,3.8588329392736984,3.861067912771699,3.858019196930412,3.8583271805087884,-7.812394773581195
0 days 00:17:18.800000,3.8605207708860396,3.8632711039692746,3.863318327035786,3.8637000303959406,3.864152015083658,3.8610663606743665,3.861740807801284,3.8635524097791634,3.8612165815696993,3.861672213164395,3.8625402580224932,3.8651553408156927,-7.47362285965569
0 days 00:17:18.900000,3.8625314240304727,3.8672854759012525,3.8686180660270795,3.8667363124653162,3.868682472230772,3.8656037213127994,3.866029818423915,3.8655725862036343,3.866618669127549,3.868287481351928,3.867621799862945,3.866708462358257,-7.134850945729415
0 days 00:17:19,3.866707370157782,3.8709740923870886,3.870983224640209,3.8700913633280565,3.8702338612738774,3.8717883120109295,3.872083837742875,3.872895623079388,3.870052265013671,3.871636559840073,3.868522896000414,3.8701117486231293,-6.7960790318039095
0 days 00:17:19.100000,3.870091549154159,3.872706727440245,3.8750430148690467,3.874490031665462,3.8746985716128775,3.872955060950322,3.874318622435603,3.8765388581358677,3.8763563812788484,3.875548909766934,3.873910574518255,3.87331206396399,-6.44523111654524
0 days 00:17:19.200000,3.87493563758666,3.877431671673875,3.879692018866397,3.878742730621066,3.878597553196137,3.8781247296671926,3.8779199154486728,3.878791585297921,3.878396486564968,3.8793655520767145,3.879375057710829,3.878594688671505,-6.094383201287369
0 days 00:17:19.300000,3.8778979370397795,3.883889963252981,3.8816664103564533,3.88225206041551,3.883100236151438,3.8825174241335643,3.8802690618605866,3.8826359252387124,3.8811414469871424,3.8817277345081624,3.882536373703115,3.8826248765313998,-5.743535286029497
0 days 00:17:19.400000,3.883644390947057,3.8866737606734465,3.8868486509115985,3.8867199334805593,3.886892351177115,3.8863216003179253,3.8849863689018824,3.885485007171924,3.8862740083785203,3.8869845224424058,3.8855001961042546,3.8856254771552865,-5.392687370770827
0 days 00:17:19.500000,3.886492369508879,3.8896664102777563,3.891318076538258,3.8895124022200838,3.8918519764559987,3.890298433990804,3.8897918597906784,3.891838988496225,3.889826731608013,3.8905422505225977,3.8902070946378844,3.8905913379646835,-5.041839455512956
0 days 00:17:19.600000,3.888978515132984,3.893041837408752,3.895096831073089,3.893244725419705,3.8937470501318048,3.8939937715365183,3.8942164712255103,3.8949553665424683,3.8945687268982594,3.893857317228237,3.89326392879214,3.8925841127517846,-4.690991540254286
0 days 00:17:19.700000,3.8957512052791743,3.896463570558364,3.8978848362806118,3.896380910151544,3.899378585389952,3.8960850022350213,3.8981600251453608,3.896933821532415,3.8959955116117215,3.900040430286259,3.8977051581170388,3.8977436559497316,-4.340143624996415
0 days 00:17:19.800000,3.899598135827867,3.901185773850643,3.9007924828466276,3.9021818616254076,3.902410535304281,3.9012597543619725,3.901361778132557,3.9028086110371563,3.9019259640075648,3.902552468961639,3.9003001259763743,3.9022354442836913,-3.989295709738543
0 days 00:17:19.900000,3.9019563278561926,3.9043740977688226,3.905890085812229,3.905295682410892,3.90483546546688,3.9060377728757754,3.9057311734584323,3.9041603558730182,3.9042825773736687,3.905353534765522,3.906026608313,3.9056594785104233,-3.638447794479874
0 days 00:17:20,3.906330941452952,3.9085544816137534,3.9095369633242165,3.9094373385091745,3.9105921360071907,3.9103094127063334,3.9093385477309774,3.9094107873793527,3.910711746352111,3.9094117468546026,3.90793834657035,3.909061103661831,-3.287599879222002
0 days 00:17:20.100000,3.9133115301225545,3.91262237438586,3.912765625042743,3.9124480437262545,3.913643264630618,3.912977870006045,3.911695834664823,3.9119809027216346,3.911934962023374,3.913421065451274,3.9157387164180464,3.9140814594665225,-2.953805011827441
0 days 00:17:20.200000,3.9149750913321095,3.9173176586494307,3.9157503579588,3.9155934384322206,3.916836314703233,3.9165122743452683,3.9157566232698766,3.915795367312542,3.917446847970829,3.9158710250787725,3.916956764766867,3.9173662427156213,-2.6200101444336386
0 days 00:17:20.300000,3.9173043005453545,3.921478201879579,3.921507710509541,3.920515053838049,3.919746046573074,3.9199963876777106,3.9230860726303627,3.9205895059279765,3.921792522096354,3.9205084271119435,3.921810675681213,3.920370093578078,-2.2862152770398363
0 days 00:17:20.400000,3.920269610977489,3.9225832664503146,3.9243051705515315,3.9245858574444386,3.9236225813614034,3.9257044657870095,3.925013238769675,3.9252044366586123,3.9239883334752608,3.9244487527588157,3.924738012789436,3.9236922957046447,-1.9524204096452753
0 days 00:17:20.500000,3.9250581147267596,3.9281848023205157,3.928361824554921,3.9275228951516477,3.9280546790648385,3.928337115506245,3.9299158749568592,3.9300507187246585,3.9281271590429774,3.927510041789344,3.9285061398428835,3.928606407180509,-1.618625542251473
0 days 00:17:20.600000,3.9281028614036817,3.932085086209504,3.9311930884668937,3.9329407099526974,3.931701883583445,3.931698617064688,3.9315073189608496,3.932659045391241,3.9325832183754406,3.9320812733095947,3.932147841288697,3.932420859914127,-1.2848306748569118
0 days 00:17:20.700000,3.9330575216476547,3.934838963096869,3.9365432816835235,3.934732140466689,3.9343859674455337,3.9366544089680024,3.936683197971996,3.935514099627747,3.935372818177378,3.9358769169303502,3.9351911615225026,3.934826601202494,-0.9510358074631096
0 days 00:17:20.800000,3.9360118725644906,3.940331906764392,3.9393095067757615,3.9402449048414216,3.9378339370175204,3.938532923237309,3.9390958863200582,3.9406320353219373,3.939125403045405,3.9395359515038284,3.940024649809865,3.939622132375318,-0.6172409400693074
0 days 00:17:20.900000,3.9398539880662353,3.9432210868102273,3.944294205006934,3.9431401575514617,3.9439265557530656,3.943113120003669,3.9419290275517738,3.944034623332792,3.9430945405670568,3.942105210219757,3.9421289519145626,3.942730421919333,-0.2834460726747462
0 days 00:17:21,3.942054152979766,3.9473352394121366,3.9457685740874475,3.9461813566774087,3.946196637367182,3.9452989016037203,3.94643604196895,3.9460623397942802,3.9476199559335607,3.947553701291636,3.9468249765016763,3.948369727895254,0.050348794719056
0 days 00:17:21.100000,3.9466018764302557,3.9491294525628304,3.949345970891217,3.9477444239256356,3.9478318421691863,3.948726464870144,3.9483785586590314,3.9493673822473716,3.947032102979207,3.9478745823018517,3.9476567968076974,3.9490807197945075,0.1862267079537142
0 days 00:17:21.200000,3.9477499688901863,3.9531603039157663,3.950542058577248,3.9514582941665837,3.947997486721208,3.951430871313117,3.9498612968982774,3.9488665479103124,3.9523445859487154,3.950871245451652,3.9491671500154757,3.9502684076640864,0.32210462118806343
0 days 00:17:21.300000,3.947477061244699,3.9524114565268986,3.9494568973954816,3.9518181826245495,3.9514267492960293,3.9517463468156286,3.9526388660154446,3.95173292364993,3.9530148879851734,3.951760673193745,3.951191388695732,3.95228048256014,0.45798253442241266
0 days 00:17:21.400000,3.9481740375469143,3.9497275097892715,3.9536135619820647,3.9525511285825203,3.954729733082556,3.9522630270900083,3.9526469026041307,3.954378768980787,3.9549188270730866,3.954180888703801,3.9526083275309096,3.953566582695187,0.5938604476570709
0 days 00:17:21.500000,3.95225484569755,3.9561340978403114,3.956425275071429,3.9546286538083852,3.9535846029670974,3.9565001946716256,3.953007051029932,3.9558720813441433,3.9548811153716343,3.9554862039838987,3.9547576174105923,3.9555165922223887,0.7297383608914201
0 days 00:17:21.600000,3.9534625058148603,3.9560068675385143,3.9574118575883706,3.956868637931513,3.9568385629541916,3.9565345856268697,3.9575387185054134,3.9562382746034057,3.9575374908522405,3.957249652275192,3.9572228080353056,3.955502225494913,0.8656162741260782
0 days 00:17:21.700000,3.954190429568647,3.9583476458683924,3.9576850638234946,3.9575526610435348,3.956990546995576,3.9563170730673023,3.9580985417049117,3.9583598010652503,3.9566179399026864,3.959091672502641,3.9586232653709343,3.9574296925858516,1.0014941873604275
0 days 00:17:21.800000,3.9553349595245977,3.9603659816042236,3.9599787862058853,3.961932120517048,3.959600493762202,3.9600431490382753,3.960250966593071,3.9591665973432355,3.959320260832216,3.9604747314229636,3.9592207813118803,3.959322437496164,1.1373721005947768
0 days 00:17:21.900000,3.95760583977621,3.9618922531413054,3.9603996062073037,3.961689697846399,3.9618017600715882,3.960637054349165,3.9623500908207747,3.9600817185140036,3.9615113502900736,3.9634527353539952,3.9608272860874885,3.962269346702748,1.273250013829435
0 days 00:17:22,3.9589148120629805,3.963085913085559,3.962150237923657,3.9614608158733913,3.963850617997254,3.9631435161277637,3.962179170546788,3.961424248487389,3.963659319163365,3.9627575947532163,3.962949392613249,3.963534508203343,1.4091279270637842
0 days 00:17:22.100000,3.9600950879297874,3.9629856074850127,3.961635043468405,3.9614616523697253,3.961116700503235,3.960820466868493,3.962380623976704,3.962145078297266,3.9632837848602636,3.9621659242514844,3.9622874604471754,3.962706170369426,1.3292887712328805
0 days 00:17:22.200000,3.9569708396707344,3.9614716841864075,3.96103101888518,3.960929540138021,3.962250509244721,3.9603938908536045,3.9611033883474294,3.9636173079080703,3.962819225062977,3.9623252982424955,3.9606245438414227,3.9604118572598304,1.2494496154021588
0 days 00:17:22.300000,3.9599659652040136,3.962994741383172,3.9607400204471435,3.960546840072776,3.9605661039604305,3.9605655873895604,3.9607905472165146,3.959723120391404,3.9589702592869966,3.9628621184712967,3.96206101159838,3.96127210763374,1.1696104595714365
0 days 00:17:22.400000,3.9567872589323803,3.9602448786008617,3.9584939648933024,3.9605359982125816,3.9589001546298497,3.959455242445691,3.960906412482294,3.9598179155524993,3.9595231459647056,3.9617808787005204,3.9595556320705345,3.962235877816091,1.089771303740533
0 days 00:17:22.500000,3.955640791933621,3.9575784527512137,3.958437400314449,3.9591099995636156,3.9590727323999912,3.959468734905072,3.9583724105723266,3.958300677606749,3.9599220466111005,3.9578432377225568,3.9605290265004025,3.958781469308501,1.0099321479098111
0 days 00:17:22.600000,3.95467402539402,3.9580204912735355,3.958616448807871,3.9607076300943,3.9606511967725675,3.9573548288063236,3.9591831946884466,3.9593576966391,3.9587882649865276,3.9588934592577836,3.9583439297893284,3.958022787918295,0.9300929920789076
0 days 00:17:22.700000,3.9531855763570407,3.9559498586475668,3.9559906138729244,3.9576031639788365,3.958118754614647,3.9580069469206225,3.9576805362306806,3.956968710608233,3.9589745056679475,3.956600403887919,3.9582958862655784,3.955288728184795,0.8502538362481855
0 days 00:17:22.800000,3.9525667152694983,3.9565493594679357,3.957056967696439,3.9577451713319345,3.9564558753065113,3.957251224385534,3.9569194764396927,3.9565063886837653,3.955434761220372,3.9550956566758027,3.9564670730950846,3.9560609440332217,0.7704146804174636
0 days 00:17:22.900000,3.9523532293536956,3.956556698100315,3.9542041562616794,3.9554241825556296,3.9548102768262874,3.957037553453685,3.9556926070856426,3.9553865449398553,3.9556288949155163,3.9558261776672805,3.9567187001880537,3.9532581516929572,0.69057552458656
0 days 00:17:23,3.9508675034123106,3.9551651994919785,3.955677381643922,3.951496621314913,3.953300261243163,3.9550657818783765,3.952139197889624,3.9531123699872284,3.953984679454367,3.956017827454552,3.955701453687826,3.956525848002186,0.610736368755838
0 days 00:17:23.100000,3.9507844464248585,3.951815186273627,3.953582639279376,3.9540720624139274,3.953189547156735,3.955157745590152,3.953433195215077,3.9544420572459824,3.953887555641484,3.951996382938441,3.9542794975963043,3.9535526763944824,0.5328494846819135
0 days 00:17:23.200000,3.9504480430266793,3.955311739169092,3.9529344779561164,3.95181257851864,3.952894356969338,3.9537494089648213,3.9543452264510806,3.9520474288313867,3.9545163410209923,3.9530859321466782,3.9544218024787896,3.9541215604535034,0.4549626006081662
0 days 00:17:23.300000,3.9495958091017,3.9519949037686253,3.953433093152704,3.953051000812159,3.952624052111972,3.951652308974238,3.951699235110384,3.9538920547351544,3.9547215587686004,3.9517326617622226,3.952890254266787,3.9506828740024065,0.37707571653441885
0 days 00:17:23.400000,3.948420704804461,3.9519730620935505,3.952533700084059,3.9510977864387886,3.9508930487540344,3.949795583206113,3.950694749099809,3.9515516280429757,3.952035431438534,3.9524906811325065,3.950966169280677,3.9497422641201507,0.2991888324604944
0 days 00:17:23.500000,3.946761948564165,3.949623016499624,3.9498557576182187,3.951747022764366,3.9513615038925267,3.9509206199201063,3.949591974430274,3.9525879987864445,3.95194503042447,3.9500064033003186,3.9501928737577825,3.9496935399991084,0.221301948386747
0 days 00:17:23.600000,3.9460503075691173,3.9505033883331433,3.9492911026812254,3.9499522380124557,3.9496441112872747,3.950156532778525,3.9517868672289906,3.9506632942002926,3.9472537493915767,3.950274456119276,3.949724351438173,3.951011255163978,0.14341506431282255
0 days 00:17:23.700000,3.9433914595091304,3.9484724375434705,3.94867653632584,3.9487021312901858,3.95020651175681,3.947327099793273,3.948642286919083,3.950180351913208,3.949359422835929,3.9487366016282275,3.9485428364970665,3.949258621887604,0.06552818023907517
0 days 00:17:23.800000,3.9456786214327844,3.9493356672499726,3.94845479652529,3.9473421574212595,3.946791203346011,3.9484416522403394,3.948586386446193,3.949449243314841,3.9477586389075143,3.9489125376841563,3.9487662486941977,3.949559600502421,-0.012358703834672191
0 days 00:17:23.900000,3.9460729650324198,3.9487392465716433,3.947051950250471,3.947047440395766,3.945573598669658,3.945897643756761,3.9475713398324643,3.948102416946536,3.947074269303436,3.947180612093633,3.947263368965525,3.9473881586343618,-0.09024558790859666
0 days 00:17:24,3.9428299458704124,3.9467195848912238,3.946447521159738,3.947945415755785,3.9476480560702516,3.9464926681419032,3.9447165626888108,3.947857485706775,3.9473201118566505,3.947425187738345,3.9462927630893887,3.9460636521332084,-0.16813247198234402
0 days 00:17:24.100000,3.940764519420102,3.944829256534763,3.9470375501420665,3.944551249744752,3.9452644233044416,3.9471075242492106,3.945597188340587,3.9451569843085035,3.946019939694664,3.945984794826234,3.945075166066117,3.945241558151444,-0.2718930970742452
0 days 00:17:24.200000,3.940544135352391,3.942884386883529,3.9456174438990246,3.9443950825932235,3.9448001820767598,3.944579343030681,3.944487456694646,3.9447038578910276,3.943736442803405,3.9443710268160896,3.9437510229630854,3.9440644708624566,-0.3756537221659104
0 days 00:17:24.300000,3.9385834145630962,3.9428560860630335,3.942819310377319,3.942948885115303,3.9425110591811814,3.9432861391709397,3.942873757301076,3.9445340161351075,3.945044430151693,3.942743426886522,3.9429720051321313,3.9431861155177352,-0.4794143472575757
0 days 00:17:24.400000,3.937933990498747,3.942065697946644,3.941519443409662,3.9426119457643525,3.9409869158159343,3.9428997930260463,3.9411117698181957,3.9429086419029433,3.9410231080775255,3.9434705835236743,3.94214135579061,3.941604098027171,-0.5831749723494768
0 days 00:17:24.500000,3.938043628450762,3.941634233041565,3.9423862458272363,3.938924731302106,3.9395091847654022,3.9393566669204043,3.940287995713775,3.9407566273319126,3.9413449123228954,3.938844430214389,3.9396089503462997,3.9415237137637895,-0.6869355974411421
0 days 00:17:24.600000,3.936306570467551,3.9407234417474672,3.941490639740688,3.940609948033642,3.93926604941805,3.9423856373353297,3.940341455138878,3.9403933981045967,3.940537650462222,3.9395897857600537,3.9410593022630698,3.9389120175873855,-0.7906962225330432
0 days 00:17:24.700000,3.9360176147109627,3.9377850355123707,3.9393037332862813,3.9375833520174983,3.9382778806220022,3.9374636955642717,3.937401676007858,3.939741171523243,3.9393978282261077,3.9377279824557183,3.9375435270187626,3.9381641174839226,-0.8944568476247085
0 days 00:17:24.800000,3.935290355858241,3.9368613030869177,3.936577617756443,3.9370102924443726,3.9377900082557877,3.9382448704424506,3.9369596854116673,3.9386449952316265,3.9384035723620303,3.936400911870964,3.9372588544386122,3.9380634652218665,-0.9982174727163737
0 days 00:17:24.900000,3.932764651843445,3.935407686834609,3.9371942401386635,3.9364485232792905,3.935819017714283,3.9372482342670363,3.9370266746179907,3.9367570855841367,3.9344491640727983,3.9357708754527314,3.9361822454533915,3.9371990710542946,-1.101978097808275
0 days 00:17:25,3.931509176830705,3.9350258260225988,3.9349442943588695,3.93535972943864,3.9378565980891023,3.935868859081669,3.9353223488797098,3.935294851008947,3.9338147402606936,3.9339627624250433,3.9347286774928096,3.9353970417986126,-1.20573872289994
0 days 00:17:25.100000,3.9310931447530026,3.9346502413704965,3.9343368294025027,3.9349227164309424,3.933422707995965,3.935061405080557,3.936216445452646,3.935430456463954,3.934199339597534,3.9336839929513454,3.9348211614855075,3.934202427387884,-1.258277035506436
0 days 00:17:25.200000,3.9327513961351364,3.9342283671967504,3.9350074600738476,3.935697494579525,3.933734319796517,3.9342859617980093,3.934202117698625,3.9339928358450242,3.9344536482735566,3.9348617806734136,3.9339853747481723,3.933099164761722,-1.3108153481128126
0 days 00:17:25.300000,3.931279541091112,3.933400702107185,3.932967869743876,3.932811701809244,3.9315481986567233,3.931527183442806,3.9307613124025917,3.933547176808098,3.9346044883162694,3.9337948322511416,3.932827530400774,3.9336906000706073,-1.3633536607191892
0 days 00:17:25.400000,3.9290769623146287,3.9330310837578617,3.9332093665180987,3.9308008768263383,3.9324692151639797,3.934993154411436,3.9315636795012154,3.9325893145103032,3.933088602829125,3.9321541308254506,3.933533612352022,3.9330734273614114,-1.4158919733256854
0 days 00:17:25.500000,3.9288513867552117,3.9314177184484707,3.9323469249030083,3.930652472637448,3.9304692970591417,3.9326498995824277,3.931413971656535,3.9316561314861453,3.933768414050637,3.9307004378570105,3.9326419576730958,3.9329154193911275,-1.468430285932062
0 days 00:17:25.600000,3.9273507516657484,3.933498462172476,3.932568847029079,3.93151521212567,3.9320391069421756,3.931786854803274,3.9305977134751813,3.9329037273013085,3.9300754499545913,3.9324311152300653,3.931172532519383,3.931143185528817,-1.5209685985385581
0 days 00:17:25.700000,3.9283467216243655,3.9315146643973096,3.9309200638107793,3.930748410376019,3.9308184714788705,3.93163308177795,3.9310235872429793,3.9298136501478744,3.931620396442251,3.9315943839638705,3.930938613204525,3.931372609931615,-1.5735069111449347
